youdescribe_link,audio_clip_file_path,audio_clip_file_name,audio_clip_duration,audio_clip_start_time,audio_clip_end_time,audio_clip_playback_type,db_transcript,oa_transcript_sentence,bleu_score,cosine_similarity
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031b17480c96d31ff118d27.wav,4.365,1833.3929699999999,1837.7583214739227,inline,Katie killjoy Fame Atta Tom trench Joshua Chalmers," Katie Kiljoy, Fay Matta, Tom Trench, Joshua Chalmer.",0.5870000000000001,0.336
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031b1d880c96d31ff118d2a.wav,9.474,1843.5156989999998,1852.9894404965987,inline,I sort of demons Dawn Darrell Riviera James Monroe Englehart and Max Wellington's additional credits roll," Assorted Demons, Don Darrell Rivera, James Moreau Englehart, and Max Wellingtons. Additional credits roll.",0.713,0.45399999999999996
https://youdescribe.org/video/XlUMyKgmy6k?ad=5f2f7a46244b0e149217e5ed,/current/XlUMyKgmy6k,XlUMyKgmy6k_5f2f7e5d4247471490b1e01a.wav,1.765,89.490072,89.490072,extended,two fruits our show, Two fruits are shown.,0.585,0.336
https://youdescribe.org/video/Df8OKWLUECc?ad=6143f5d0f1539c07e70d7dbf,/current/Df8OKWLUECc,Df8OKWLUECc_6143fa99f1539c07e70d7dc8.wav,3.9939999999999998,329.3359179713898,333.32975017093634,inline,text on screen jobs that could throw Pablo right I see our logo," Text on screen, Jobsite, Pedro Pablo, Red Eye Theater logo.",0.415,0.299
https://youdescribe.org/video/dkjbMoj0JY4?ad=58e7cf2d46e13dfd851a21c4,/legacy,14140864106691.wav,1.534,16.878,18.408,inline, Another in counts them., Another encounters them.,0.696,0.41100000000000003
https://youdescribe.org/video/4vtAEwHG210?ad=63914b3229962a34dc064f95,/current/4vtAEwHG210,4vtAEwHG210_6391507329962a34dc064f9a.wav,13.652999999999999,233.22869300000002,246.88202633333333,inline,he opens the driver door takes a look inside and then they cut to footage of the little brother driving the carhe opens the driver door takes a look inside and then they cut to footage of the little brother driving the car," He opens the driver door, takes a look inside, and then they cut to footage of the little brother driving the car.",0.36700000000000005,0.981
https://youdescribe.org/video/vT-naHyejL8?ad=58e7cf2b46e13dfd851a20c2,/legacy,1380028010896.wav,13.555,2.296,2.296,extended," Mister da super son! Ah Hey, annie model the corner as soon corner house grandis cobia to spare innocent a host marco quarrel whose owner coming said the corner to the east empire you know spent alone escort as.", Mr. D is a blue-animated character with big eyes covered by square-shaped glasses. He wears a t-shirt with the letter D printed on it and short pants.,0.149,0.042
https://youdescribe.org/video/vT-naHyejL8?ad=58e7cf2b46e13dfd851a20c2,/legacy,1380028136139.wav,9.463,10.236,10.236,extended," Mr. D coming on up where the floor her main truss. Rarely similar bodies can various letters last letters, one for $1 bill or a balance.", Mr. D.,0.0,0.14400000000000002
https://youdescribe.org/video/2JA3olV3MPo?ad=60b14238f1539c07e70d4e78,/current/2JA3olV3MPo,2JA3olV3MPo_60b142803b2e2707ed899bce.wav,1.536,0.2381006493506493,1.7741006493506493,inline,the covid vaccine, The COVID vaccine.,0.439,1.0
https://youdescribe.org/video/2JA3olV3MPo?ad=60b14238f1539c07e70d4e78,/current/2JA3olV3MPo,2JA3olV3MPo_60b142563b2e2707ed899bcd.wav,3.072,8.754603999999999,11.826604,inline,three PhD ca.gov / vaccine, cdph.ca.gov slash vaccines,0.493,0.252
https://youdescribe.org/video/DK5u1PZ1ywo?ad=5fd40fbf69f2192f63901416,/current/DK5u1PZ1ywo,DK5u1PZ1ywo_5fd427d9ce0a842f6990af61.wav,13.056,24.847185999999997,37.903186,inline,in a clear Bowl 70 grams of cubed unsalted butter is whisked until creamy and smoothin a clear Bowl 70 grams of cubed unsalted butter is whisked until creamy and smooth," In a clear bowl, 70 grams of cubed unsalted butter is whisked until creamy and smooth.",0.36,0.966
https://youdescribe.org/video/DK5u1PZ1ywo?ad=5fd40fbf69f2192f63901416,/current/DK5u1PZ1ywo,DK5u1PZ1ywo_5fd42af1ce0a842f6990af6a.wav,9.131,105.449555,114.58022166666667,inline,the same rubber spatula is used to gently fold the flour into the butter mixturethe same rubber spatula is used to gently fold the flour into the butter mixture, The same rubber spatula is used to gently fold the flour into the butter mixture.,0.373,0.977
https://youdescribe.org/video/DK5u1PZ1ywo?ad=5fd40fbf69f2192f63901416,/current/DK5u1PZ1ywo,DK5u1PZ1ywo_5fd438df69f2192f6390151b.wav,5.547000000000001,326.503866,332.0505326666667,inline,the cookies are plated on a serving platterthe cookies are plated on a serving platter, The cookies are plated on a serving platter.,0.377,0.9259999999999999
https://youdescribe.org/video/DK5u1PZ1ywo?ad=5fd40fbf69f2192f63901416,/current/DK5u1PZ1ywo,DK5u1PZ1ywo_5fd439ae69f2192f63901529.wav,8.107000000000001,375.781918,383.8885846666667,inline,pictures of the plated cookies are shown from various anglespictures of the plated cookies are shown from various angles, Pictures of the plated cookies are shown from various angles.,0.375,0.9490000000000001
https://youdescribe.org/video/xrhkfADEtMU?ad=5f41c57fa74d36481bc98e7d,/current/xrhkfADEtMU,xrhkfADEtMU_5f41c718a74d36481bc98e83.wav,3.9939999999999998,69.08795400000001,69.08795400000001,extended,Patrick then 60s opening the jaw, Patrick then succeeds at opening the jar.,0.626,0.45
https://youdescribe.org/video/NoPMX5lqT6A?ad=58e7cf2a46e13dfd851a2062,/legacy,14579463532261.wav,3.069,202.15200000000002,205.222,inline, C vi., CVI,0.10300000000000001,0.0
https://youdescribe.org/video/r-sTMOyDVtU?ad=642cd9790039af00246b62ef,/current/r-sTMOyDVtU,r-sTMOyDVtU_642df1cf0bdc10001ec54b23.wav,2.048,101.416392,103.464392,inline,Robbie kill Spangled of fishing rod," Robbie, give us Pingo a fishing rod.",0.47600000000000003,0.336
https://youdescribe.org/video/r-sTMOyDVtU?ad=642cd9790039af00246b62ef,/current/r-sTMOyDVtU,r-sTMOyDVtU_642df1ed0039af00246b635b.wav,2.475,124.28005700000001,126.75472366666666,inline,Pingu pets Robbie and gives him to leave, Pingu pets Robin gives him the least,0.69,0.368
https://youdescribe.org/video/XAz1-R2Ierw?ad=5f2313ce244b0e149217e09e,/current/XAz1-R2Ierw,XAz1-R2Ierw_5f231489244b0e149217e0a2.wav,8.875,20.635106,20.635106,extended,in 2017 cyberattacks cost small and medium-sized businesses to million two hundred and thirty-five thousand dollars," In 2017, cyber attacks cost small and medium-sized businesses $2,235,000.",0.43700000000000006,0.42100000000000004
https://youdescribe.org/video/F7Ib9lk9HX0?ad=58e7cf3146e13dfd851a23ea,/legacy,14391422075681.wav,3.069,0.268,3.338,inline, Bird space by d 2 o., Bright Space by D2L,0.392,0.41100000000000003
https://youdescribe.org/video/F7Ib9lk9HX0?ad=58e7cf3146e13dfd851a23ea,/legacy,14391422741231.wav,5.115,3.141,8.261000000000001,inline, Screen reader accessed a desire to learn with karen hetrick., Screen reader access to Desire2Learn with Karen Hedrick,0.672,0.42100000000000004
https://youdescribe.org/video/F7Ib9lk9HX0?ad=58e7cf3146e13dfd851a23ea,/legacy,14391437491691.wav,2.046,286.086,288.13599999999997,inline," Farms mode,", Forms mode.,0.67,0.336
https://youdescribe.org/video/F7Ib9lk9HX0?ad=58e7cf3146e13dfd851a23ea,/legacy,14391440474621.wav,3.069,490.46,493.53,inline, Bright space by detour., Brightspace by Tituo.,0.604,0.171
https://youdescribe.org/video/DdHexS_utjY?ad=58e7cf3246e13dfd851a2486,/legacy,14453558670671.wav,5.371,188.955,188.955,extended, Interview with k karen. Might dicker appear on screen., Interview with Kate Carr and Mike Ditka appear on screen.,0.639,0.392
https://youdescribe.org/video/DdHexS_utjY?ad=58e7cf3246e13dfd851a2486,/legacy,14453559525921.wav,4.859,227.136,227.136,extended, Interview with cake car. And jerry joy appeared back on screen., Interview with Kate Carr and Jerry Gioia appear back on screen.,0.655,0.47
https://youdescribe.org/video/DdHexS_utjY?ad=58e7cf3246e13dfd851a2486,/legacy,14453560254591.wav,5.115,255.703,255.703,extended, Interview with k carton. Jerry joy appeared back on screen., Interview with Kate Carr and Jerry Gioia appear back on screen.,0.67,0.436
https://youdescribe.org/video/J198u5HK0pY?ad=58e7cf3646e13dfd851a261c,/legacy,14578884282621.wav,10.997,669.568,680.568,inline, For more Information on ted x visit w w w dot ted dot com forward slash ted backs.," For more information on TEDx, visit www.ted.com forward slash TEDx.",0.555,0.488
https://youdescribe.org/video/_nnGxztgrQk?ad=61c8ce45f5a44c090b4707d8,/current/_nnGxztgrQk,_nnGxztgrQk_61c90d49f5a44c090b4707ea.wav,2.9010000000000002,32.928275,32.928275,extended,the other Sherman sheath degree drastic version of sure, The other Sherman sees the Greek-dressed version of Sherman.,0.5539999999999999,0.474
https://youdescribe.org/video/_nnGxztgrQk?ad=61c8ce45f5a44c090b4707d8,/current/_nnGxztgrQk,_nnGxztgrQk_61c90d7addd6a209053b4737.wav,2.9010000000000002,63.86870699999999,63.86870699999999,extended,Germans do a high-five in weird tingles, Both Shermans do a high five and weird tingles happen.,0.5710000000000001,0.465
https://youdescribe.org/video/_nnGxztgrQk?ad=61c8ce45f5a44c090b4707d8,/current/_nnGxztgrQk,_nnGxztgrQk_61c90d9addd6a209053b4738.wav,1.195,76.97684,76.97684,extended,howdy and Paul appeared, Patty and Paul appear.,0.72,0.336
https://youdescribe.org/video/_nnGxztgrQk?ad=61c8ce45f5a44c090b4707d8,/current/_nnGxztgrQk,_nnGxztgrQk_61c90de6f5a44c090b4707eb.wav,2.048,126.771592,126.771592,extended,Miss Granny and Horizon to elevate, miscronion arrives in the elevator,0.305,0.0
https://youdescribe.org/video/VaRO5-V1uK0?ad=60e8b44d3b2e2707ed89ac8a,/current/VaRO5-V1uK0,VaRO5-V1uK0_60e8b5083b2e2707ed89ac8c.wav,3.6689999999999996,53.121570999999996,53.121570999999996,extended,Sean Stephenson therapist / author," Shawn Steffensen, therapist slash author.",0.503,0.29100000000000004
https://youdescribe.org/video/6mciPlH0sAs?ad=616b13683b2e2707ed89dbc3,/current/6mciPlH0sAs,6mciPlH0sAs_616b1886f1539c07e70d8e1c.wav,1.365,56.560876,57.92620933333333,inline,sift, Sift.,0.20199999999999999,1.0
https://youdescribe.org/video/6mciPlH0sAs?ad=616b13683b2e2707ed89dbc3,/current/6mciPlH0sAs,6mciPlH0sAs_616b1943f1539c07e70d8e21.wav,2.475,107.223206,109.69787266666668,inline,I thought you folks and Pete, Add the egg yolks and beat.,0.39799999999999996,0.102
https://youdescribe.org/video/6mciPlH0sAs?ad=616b13683b2e2707ed89dbc3,/current/6mciPlH0sAs,6mciPlH0sAs_616b1b323b2e2707ed89dbd2.wav,1.536,223.55057299999999,225.086573,inline,cake Fusion, Cakefusion.,0.43700000000000006,0.0
https://youdescribe.org/video/jTtH7Fq1trw?ad=5ac3cacfb9b1ed1a198fc11c,/current/jTtH7Fq1trw,jTtH7Fq1trw_5ac3cb32b9b1ed1a198fc122.wav,3.065,19.787797,22.852831013605442,inline, Introducing the chocolate sample at our., Introducing the chocolate sampler tower.,0.8320000000000001,0.381
https://youdescribe.org/video/LYaahJJGOkE?ad=643c30ab0bdc10001ec555cd,/current/LYaahJJGOkE,LYaahJJGOkE_643c310d0039af00246b6d91.wav,5.461,66.864724,72.32605733333331,inline,the coffee particles are large so it melts less but it's okaythe coffee particles are large so it melts less but it's okay," The coffee particles are large, so it melts less, but it's okay.",0.365,0.9640000000000001
https://youdescribe.org/video/aWOCk_57xj8?ad=5f131f45b2fc4f0c56057201,/current/aWOCk_57xj8,aWOCk_57xj8_5f26f4254247471490b1dcd8.wav,0.6829999999999999,0.0,0.6826666666666666,inline,Les, Lame.,0.049,0.0
https://youdescribe.org/video/aWOCk_57xj8?ad=5f131f45b2fc4f0c56057201,/current/aWOCk_57xj8,aWOCk_57xj8_5f26f466244b0e149217e34a.wav,3.2430000000000003,22.676758,25.919424666666664,inline,Pattycake Productions presents the villains lair, Patty Cake Productions presents The Villain's Lair.,0.687,0.45
https://youdescribe.org/video/aWOCk_57xj8?ad=5f131f45b2fc4f0c56057201,/current/aWOCk_57xj8,aWOCk_57xj8_5f26f538244b0e149217e34e.wav,2.048,132.203194,134.251194,inline,in a mirror or so throws back," In a mirror, Ursula throws back her head.",0.49200000000000005,0.45
https://youdescribe.org/video/aWOCk_57xj8?ad=5f131f45b2fc4f0c56057201,/current/aWOCk_57xj8,aWOCk_57xj8_5f26f550244b0e149217e34f.wav,1.024,148.005322,149.029322,inline,grin, He grins.,0.263,0.0
https://youdescribe.org/video/aWOCk_57xj8?ad=5f131f45b2fc4f0c56057201,/current/aWOCk_57xj8,aWOCk_57xj8_5f26f6ee4247471490b1dcdd.wav,3.157,626.492028,629.6493613333333,inline,by rake on.com patty-cake, Buyraycon.com slash patty cake,0.445,0.381
https://youdescribe.org/video/8qFlNrW3-bE?ad=60b125cdf1539c07e70d4e31,/current/8qFlNrW3-bE,8qFlNrW3-bE_60b12664f1539c07e70d4e37.wav,5.973,0.1083603896103896,0.1083603896103896,extended,particularly covid float on Donnell array by using other than a lap and a me, Partículas de COVID flotando en el aire. Ayude a detener la pandemia.,0.17,0.044000000000000004
https://youdescribe.org/video/8qFlNrW3-bE?ad=60b125cdf1539c07e70d4e31,/current/8qFlNrW3-bE,8qFlNrW3-bE_60b1267ef1539c07e70d4e38.wav,7.595,2.70900974025974,10.303676406926408,inline,Moorhead money handling Camion back on RC with the kitchen turn my gravamen todel covid dies in Iowa, Una mujer manejando un camión. Vacunarse evita que se enferme gravemente del COVID-19.,0.138,0.033
https://youdescribe.org/video/8qFlNrW3-bE?ad=60b125cdf1539c07e70d4e31,/current/8qFlNrW3-bE,8qFlNrW3-bE_60b126c73b2e2707ed899b80.wav,4.6930000000000005,10.48887987012987,15.182213203463204,inline,s0 también puede proterra Las personas already door, Eso también puede proteger a las personas a su alrededor.,0.635,0.336
https://youdescribe.org/video/8qFlNrW3-bE?ad=60b125cdf1539c07e70d4e31,/current/8qFlNrW3-bE,8qFlNrW3-bE_60b126dcf1539c07e70d4e3a.wav,5.035,16.153192,16.153192,extended,so that they are Champion to say upon to help borrowers oxy, cdph.ca.gov vaccine.,0.003,0.0
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d59ccad1475481dd01d68.wav,0.6829999999999999,27.987309999999997,28.669976666666663,inline,Milan, Mulan,0.217,0.0
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d5a58ad1475481dd01d6b.wav,1.365,78.371087,79.73642033333334,inline,because I'll collapse, to sell claps,0.248,0.0
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d5a85a74d36481bc98d64.wav,1.109,95.84957,96.95890333333334,inline,Anna, Moana.,0.07,0.0
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d5c38ad1475481dd01d70.wav,0.853,270.431803,271.28513633333336,inline,Bell, bell,0.266,1.0
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d6231a74d36481bc98d75.wav,1.7069999999999999,274.73817599999995,276.44484266666666,inline,Bell hold up a hand mirror, Belle holds up a hand mirror.,0.746,0.43200000000000005
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d5cbaa74d36481bc98d6d.wav,2.3890000000000002,305.407075,307.7964083333334,inline,Elsa take Santa's hand Mulan, Elsa takes Anna's hand. Mulan.,0.63,0.43200000000000005
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d5cdaa74d36481bc98d6e.wav,1.536,315.82002,317.35602,inline,Bell offers her mirror," Bell, Officer Mir.",0.19899999999999998,0.171
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d5d04a74d36481bc98d6f.wav,1.365,339.67932,341.0446533333334,inline,Merida Rolls-Royce, Merida rolls her eyes.,0.373,0.41100000000000003
https://youdescribe.org/video/X2-S3pN1pt0?ad=5f39a96ead1475481dd01bf3,/current/X2-S3pN1pt0,X2-S3pN1pt0_5f3d5d59a74d36481bc98d70.wav,1.195,403.174837,404.36950366666673,inline,of our folks are, Aurora Pokeser.,0.04,0.0
https://youdescribe.org/video/6ZjRKYPfO8g?ad=58e7cf3246e13dfd851a2489,/legacy,14472708458761.wav,12.787,4.516,4.516,extended," See clear the making said the projector in overseeing the scintilla could do a common thread here, but it's a real like a diva. But if a suitable winner montana, when he was here earlier, another."," CICREART 2015, the project of innovation in culture as a strategy for the development of creativity. Professor Volvino Montiano, University of Granada.",0.223,0.113
https://youdescribe.org/video/6ZjRKYPfO8g?ad=58e7cf3246e13dfd851a2489,/legacy,14472708993441.wav,10.742,13.964,13.964,extended, Professor live in montana about a c in lola e commence a soup and easier., The professor Balbino-Montiano appears in the room and begins his lecture.,0.27699999999999997,0.18100000000000002
https://youdescribe.org/video/CGAB2warrpA?ad=5d3510ca9d41be1e9b2eb2ee,/current/CGAB2warrpA,CGAB2warrpA_5d3510ca9d41be1e9b2eb2ed.wav,2.3890000000000002,0.0,2.389333333333333,inline, Neighbor bina she'd., Neighbor by Nasheed,0.5820000000000001,0.20199999999999999
https://youdescribe.org/video/gCy0xWpiYkc?ad=6025c0d1aad36831fd7e5e43,/current/gCy0xWpiYkc,gCy0xWpiYkc_6025c246aad36831fd7e5e45.wav,5.5729999999999995,4.222767,4.222767,extended,Evelyn assassin fella unless Allah Discovery the legal area the ecosystems, Evelyn está sentada en la sala Discovery de la Galería de Ecosystems.,0.425,0.11699999999999999
https://youdescribe.org/video/gCy0xWpiYkc?ad=6025c0d1aad36831fd7e5e43,/current/gCy0xWpiYkc,gCy0xWpiYkc_6025c26daad36831fd7e5e47.wav,4.087,13.815005,13.815005,extended,Evelyn chest Gallo's dados is a transporter my comment, Evelyn chasquea los dedos y se transporta mágicamente.,0.47700000000000004,0.07200000000000001
https://youdescribe.org/video/gCy0xWpiYkc?ad=6025c0d1aad36831fd7e5e43,/current/gCy0xWpiYkc,gCy0xWpiYkc_6025c28680c96d31ff11876a.wav,6.037000000000001,22.978343,22.978343,extended,Evan and we'll get to scandals are whereas is transported an exhibition world of, Evelyn vuelve a chasquear los dedos y ahora es transportada a la exhibición World of Life.,0.32899999999999996,0.078
https://youdescribe.org/video/gCy0xWpiYkc?ad=6025c0d1aad36831fd7e5e43,/current/gCy0xWpiYkc,gCy0xWpiYkc_6025c2bf80c96d31ff11876c.wav,5.48,30.066405000000003,30.066405000000003,extended,like I said some of the most random process so that he has done, La cabeza de Gertie comienza a moverse hacia arriba mostrando el proceso de digestión.,0.233,0.0
https://youdescribe.org/video/gCy0xWpiYkc?ad=6025c0d1aad36831fd7e5e43,/current/gCy0xWpiYkc,gCy0xWpiYkc_6025c33faad36831fd7e5e48.wav,5.016,63.722432,63.722432,extended,Evelyn via 2300 Aikido and ambassadors woma the polyester and, Evelyn vierte nitrógeno líquido en un vaso de espuma de poliestireno.,0.271,0.042
https://youdescribe.org/video/gCy0xWpiYkc?ad=6025c0d1aad36831fd7e5e43,/current/gCy0xWpiYkc,gCy0xWpiYkc_6025c358aad36831fd7e5e49.wav,3.065,80.247635,80.247635,extended,Evelyn recoil as water scandalous, Evelyn recoge las gotas congeladas.,0.382,0.11199999999999999
https://youdescribe.org/video/gCy0xWpiYkc?ad=6025c0d1aad36831fd7e5e43,/current/gCy0xWpiYkc,gCy0xWpiYkc_6025c415aad36831fd7e5e4a.wav,3.437,123.638811,123.638811,extended,so my stone Avista that the Apple I Max, Se muestra una vista del teatro IMAX.,0.213,0.0
